Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:69Qzz3yyQSsA0T95jLDoPL,"Dil Tu Jaan Tu","Dil Tu Jaan Tu","Gurnazar;Chet Singh",2024-06-11,237333,71,false,31d6qlakaopgb45appcbvby3loqa,2025-07-18T12:09:59Z,"","Jhankar Music",0.822,0.449,0,-6.804,1,0.0336,0.28,0.00000126,0.0981,0.382,90.023,4
spotify:track:6iK2pxK4fCJLZwrzUslWgY,"Kaho Na Kaho - From ""Murder""","Murder","Amir Jamal;Anu Malik",2024-04-13,311676,73,false,31d6qlakaopgb45appcbvby3loqa,2025-07-18T12:19:24Z,"bollywood,hindi pop","Vishesh Films",0.65,0.915,0,-4.789,0,0.109,0.0963,0,0.0724,0.561,173.907,4
spotify:track:7iLA6PQeQWRjLDHOJgGpj5,"Gerua","Dilwale (Original Motion Picture Soundtrack)","Pritam;Arijit Singh;Antara Mitra",2015-11-17,345558,65,false,31d6qlakaopgb45appcbvby3loqa,2025-07-18T14:43:52Z,"bollywood,hindi pop,desi,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.371,0.668,11,-7.269,0,0.0497,0.636,0.000002,0.294,0.403,87.458,4
spotify:track:6f3C6rJo7zvmfr1h5SRvxg,"Ladki Badi Anjani Hai","Kuch Kuch Hota Hai (Original Motion Picture Soundtrack)","Jatin-Lalit;Kumar Sanu;Alka Yagnik",1998-08-19,381706,69,false,31d6qlakaopgb45appcbvby3loqa,2025-07-18T14:50:09Z,"bollywood,hindi pop,desi","Sony Music Entertainment India Pvt. Ltd.",0.637,0.774,7,-9.327,1,0.056,0.522,0.0001,0.0901,0.731,121.108,4
spotify:track:3OLFqbd9ZeVjaUKTiaLsD6,"Tu Hi Haqeeqat","Tum Mile (Original Motion Picture Soundtrack)","Pritam;Javed Ali;Irshan Ashraf;Shadab;Sayeed Quadri",2009-09-08,302026,73,false,31d6qlakaopgb45appcbvby3loqa,2025-07-19T13:26:44Z,"bollywood,hindi pop,desi,sufi,qawwali,desi pop","Sony Music Entertainment India Pvt. Ltd.",0.705,0.744,4,-5.416,0,0.0341,0.582,0,0.2,0.706,115.959,4
spotify:track:1CVqr5LImdmJ1Upt4z08Pm,"Tu Hi Mera","Jannat 2 (Original Motion Picture Soundtrack)","Pritam;Shafqat Amanat Ali;Sayeed Quadri",2012-03-30,272973,75,false,31d6qlakaopgb45appcbvby3loqa,2025-07-20T04:45:17Z,"bollywood,hindi pop,desi,sufi","Sony Music Entertainment India Pvt. Ltd.",0.621,0.859,11,-4.673,1,0.102,0.546,0,0.11,0.873,90.047,4
spotify:track:3pVXZ04pu8zYaiAHCrh6PV,"Dope Shope","International Villager","Yo Yo Honey Singh;Deep Money",2012-02-27,193608,71,false,31d6qlakaopgb45appcbvby3loqa,2025-07-21T13:53:41Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop","Speed Records",0.756,0.91,6,-1.988,1,0.0556,0.44,0.0000322,0.066,0.861,136,4
spotify:track:5Rn1DPzSzUktbhuNDDJocS,"Party On My Mind","Race 2 (Original Motion Picture Soundtrack)","Pritam;KK;Shefali Alvares;Yo Yo Honey Singh;Prashant Ingole",2012-01-25,222133,66,false,31d6qlakaopgb45appcbvby3loqa,2025-07-21T14:02:42Z,"bollywood,hindi pop,desi,hindi hip hop,punjabi pop","Tips Music Limited",0.715,0.864,11,-5.013,0,0.0751,0.0188,0,0.719,0.57,122.016,4
spotify:track:1rEVydQSe04NJUqyyEyeEq,"Afghan Jalebi (Film Version)","Phantom","Pritam;Akhtar Chinnal",2015-07-31,224206,74,false,31d6qlakaopgb45appcbvby3loqa,2025-07-21T16:00:39Z,"bollywood,hindi pop,desi","T-Series",0.84,0.884,0,-3.217,1,0.334,0.427,0,0.0885,0.972,118.007,4
spotify:track:4YIhJmihoXwjtbY4vsV9Nh,"Kudi Nu Nachne De (From ""Angrezi Medium"")","Kudi Nu Nachne De (From ""Angrezi Medium"")","Vishal Dadlani;Sachin-Jigar",2020-03-04,172381,58,false,31d6qlakaopgb45appcbvby3loqa,2025-07-21T16:19:52Z,"bollywood,desi,hindi pop,gujarati pop,gujarati garba","T-Series",0.834,0.688,9,-7.494,1,0.0653,0.175,0,0.174,0.876,117.949,4
spotify:track:3IZhkhpuGU7iNWDcQ30nZm,"Dil Kaa Jo Haal Hai","Besharam","Abhijeet;Shreya Ghoshal",2013-08-27,302609,75,false,31d6qlakaopgb45appcbvby3loqa,2025-07-22T15:59:32Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","T-Series",0.717,0.779,1,-5.322,1,0.0348,0.223,0.00000177,0.0447,0.627,133.002,4
spotify:track:4Vsls0EMNdIOp0V7KXZ88y,"Deewane Hum Nahi Hote","Deewane Hum Nahi Hote","Aditya Yadav",2020-04-12,253493,55,false,31d6qlakaopgb45appcbvby3loqa,2025-07-22T17:59:55Z,"","Idiotic Media",0.706,0.383,5,-14.465,1,0.0798,0.85,0,0.116,0.517,90.283,4
spotify:track:73s6UhNKUFlAxB0Rd0J66W,"Jigar Da Tukda","Ladies vs Ricky Bahl","Salim–Sulaiman;Salim Merchant;Shraddha Pandit;Amitabh Bhattacharya",2011-11-09,254511,56,false,31d6qlakaopgb45appcbvby3loqa,2025-07-22T18:13:09Z,"bollywood,sufi,desi,hindi pop,qawwali","YRF Music",0.742,0.943,4,-3.726,0,0.0421,0.31,0.000374,0.0188,0.881,130.02,4
spotify:track:1opxtm6zIv7IF19S0eCtvV,"Thug Le","Ladies vs Ricky Bahl","Salim–Sulaiman;Vishal Dadlani;Shweta Pandit;Amitabh Bhattacharya",2011-11-09,218932,63,false,31d6qlakaopgb45appcbvby3loqa,2025-07-22T18:13:13Z,"bollywood,sufi,desi,hindi pop,qawwali","YRF Music",0.768,0.788,1,-5.514,1,0.0687,0.0992,0.0000294,0.103,0.931,112.988,4
spotify:track:5NChQ2tXB9q9D8kdkLTWOL,"Hosanna","Ekk Deewana Tha (Original Motion Picture Soundtrack)","A.R. Rahman;Leon D'souza;Suzanne D'Mello",2012-01-04,331400,58,false,31d6qlakaopgb45appcbvby3loqa,2025-07-23T18:51:21Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,lo-fi","Sony Music Entertainment India Pvt. Ltd.",0.571,0.802,7,-7.201,1,0.0391,0.28,0.0000643,0.0497,0.596,85.97,4
spotify:track:63as9DZPNQDfTD12kJnTIK,"Baba Ji","Baba Ji","Vishu Puthi;Sapna Choudhary",2021-09-22,198086,70,false,31d6qlakaopgb45appcbvby3loqa,2025-07-25T09:01:55Z,"haryanvi pop","Dreams Entertainment",0.757,0.796,0,-5.058,0,0.0364,0.591,0,0.523,0.852,118.967,4
spotify:track:7fyiYhn7STpHvT5g0lbncC,"Ik Vaari Aa","Raabta","Pritam;Arijit Singh;Amitabh Bhattacharya",2017-06-03,274687,68,false,31d6qlakaopgb45appcbvby3loqa,2025-07-25T18:49:05Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.512,0.752,4,-4.857,0,0.0534,0.305,0,0.708,0.428,127.965,4
spotify:track:4cQxBfdD5nNJaLcPIY3EcK,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")","Dil Chori (From ""Sonu Ke Titu Ki Sweety"")","Yo Yo Honey Singh;Simar Kaur;Ishers;Anand Raj Anand",2017-12-26,226696,66,false,31d6qlakaopgb45appcbvby3loqa,2025-07-27T10:17:35Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop","T-Series",0.765,0.89,5,-4.608,0,0.0824,0.502,0,0.0423,0.918,99.961,4
spotify:track:3Kl8p2PxVf8eAayLwTxOIm,"Dil Ibaadat","Tum Mile (Original Motion Picture Soundtrack)","Pritam;KK;Sayeed Quadri",2009-09-08,329386,74,false,31d6qlakaopgb45appcbvby3loqa,2025-07-27T13:03:23Z,"bollywood,hindi pop,desi","Sony Music Entertainment India Pvt. Ltd.",0.59,0.859,2,-5.005,0,0.0416,0.633,0,0.286,0.634,149.966,4
spotify:track:34CSgG7jLp84cJPylUEOuE,"Mera Naam Mary (From ""Brothers"")","Mera Naam Mary (From ""Brothers"")","Ajay-Atul;Chinmayi",2015-07-24,311148,58,false,31d6qlakaopgb45appcbvby3loqa,2025-07-28T14:33:48Z,"marathi pop,bollywood,hindi pop,tamil pop,kollywood,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.668,0.779,2,-8.486,1,0.238,0.278,0.000018,0.287,0.684,79.99,4
spotify:track:3QNB3V1DAdWp7WgbV8wJj8,"Fuk Fuk Fukrey","Fukrey","Amjad Bagadwa;Ram Sampath;Vipul Vig",2013-05-14,205854,40,false,31d6qlakaopgb45appcbvby3loqa,2025-07-28T14:48:40Z,"bollywood,desi,hindi pop","T-Series",0.747,0.826,11,-4.066,0,0.088,0.126,0,0.332,0.619,145.05,4
spotify:track:0IBb4UQMbRfoVdHJpmrRn4,"Kabhi Kabhi Aditi (From ""Jaane Tu... Ya Jaane Na"")","A.R. Rahman All Time Favourites","A.R. Rahman;Rashid Ali",2022-06-16,218836,37,false,31d6qlakaopgb45appcbvby3loqa,2025-07-31T12:07:17Z,"tamil pop,kollywood,bollywood,sufi,hindi pop","T-Series",0.791,0.558,7,-7.155,0,0.0661,0.279,0,0.0859,0.865,95.073,4
spotify:track:75DRLUnnltzSyuTJ7onxmW,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Tere Vaaste (From ""Zara Hatke Zara Bachke"") - Single","Sachin-Jigar;Varun Jain;Shadab Faridi;Altamash Faridi;Amitabh Bhattacharya",2023-05-22,189136,55,false,31d6qlakaopgb45appcbvby3loqa,2025-07-31T12:07:53Z,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,desi pop,sufi","Saregama",0.762,0.717,7,-8.316,0,0.0372,0.315,0.0000187,0.0914,0.958,109.996,4
spotify:track:0fAPcsD7qrEAfO2EH0ce4V,"Aura","Sicario","Shubh",2025-01-17,165466,70,false,31d6qlakaopgb45appcbvby3loqa,2025-07-31T12:29:49Z,"punjabi hip hop,punjabi pop,desi hip hop,hindi hip hop,desi","SHUBH",0.756,0.595,2,-7,1,0.126,0.139,0.000224,0.126,0.311,180.07,4
spotify:track:68RveqIjrkOeBbEGL67GgA,"Allah Maaf Kare","Desi Boyz","Pritam;Sonu Nigam;Shilpa Rao",2011-10-21,230164,67,false,31d6qlakaopgb45appcbvby3loqa,2025-08-01T03:00:02Z,"bollywood,hindi pop,desi,kannada pop,sandalwood,marathi pop","T-Series",0.664,0.792,6,-5.294,1,0.0283,0.184,0.000417,0.106,0.86,139.961,4
spotify:track:3NTyFn8VbAe7eGpMWaZfsx,"Sochta Hoon Keh Woh Kitne Masoom Teh - Complete Original Recording","Ustad Nusrat Fateh Ali Khan","Nusrat Fateh Ali Khan",2018-08-02,1371475,49,false,31d6qlakaopgb45appcbvby3loqa,2025-08-02T03:09:53Z,"qawwali,ghazal,sufi","Universal Music MENA (Oriental Star Agencies)",0.419,0.758,5,-7.975,1,0.0649,0.612,0.0000611,0.583,0.673,122.069,4
spotify:track:2KQaNLCXDauWnNuVr6tOi2,"Mujhko Yaad Sataye Teri","Phir Hera Pheri","Himesh Reshammiya",2006-05-13,279160,64,false,31d6qlakaopgb45appcbvby3loqa,2025-08-02T03:43:18Z,"bollywood,hindi pop,desi","T-Series",0.914,0.585,6,-10.459,0,0.126,0.019,0.0000965,0.0503,0.53,110.981,4
spotify:track:6m2UYr6ZJN8wtDzOauBIb9,"Aksar Is Duniya Mein","Dhadkan (Original Motion Picture Soundtrack)","Alka Yagnik",2000-07-02,342935,61,false,31d6qlakaopgb45appcbvby3loqa,2025-08-02T03:55:47Z,"bollywood,hindi pop,desi","Ishtar Music Pvt. Ltd.",0.749,0.728,7,-11.971,0,0.0326,0.31,0.00000832,0.075,0.949,98.959,4
spotify:track:0uBueDTKPWSglMBanZtsdA,"Dil Ne Yeh Kaha Hain Dil Se","Dhadkan (Original Motion Picture Soundtrack)","Sonu Nigam;Alka Yagnik",2000-07-02,347350,48,false,31d6qlakaopgb45appcbvby3loqa,2025-08-02T03:56:02Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop","Ishtar Music Pvt. Ltd.",0.619,0.569,6,-11.271,0,0.0812,0.446,0.00000627,0.0385,0.637,164.038,4
spotify:track:1NxlktIRgiAPJ8U06v9veI,"Dance Basanti","Ungli (Original Motion Picture Soundtrack)","Sachin-Jigar;Vishal Dadlani;Anushka Manchanda",2014-11-18,223991,66,false,31d6qlakaopgb45appcbvby3loqa,2025-08-04T03:07:14Z,"gujarati pop,bollywood,hindi pop,desi,gujarati garba","Sony Music Entertainment India Pvt. Ltd.",0.833,0.74,6,-4.513,0,0.129,0.166,0.00000274,0.363,0.804,103.035,4
spotify:track:1f3GOFy8WQ3ab4GP7c26QR,"Aa Toh Sahi","Judwaa 2","Meet Bros.;Neha Kakkar;Roach Killa",2017-09-12,221276,62,false,31d6qlakaopgb45appcbvby3loqa,2025-08-04T03:11:14Z,"bollywood,hindi pop,desi pop,desi,gujarati garba,bhangra","T-Series",0.737,0.843,8,-3.309,1,0.0591,0.0679,0,0.139,0.679,97.058,4
spotify:track:0SAZ4IHYMtjW4Lxrjm7NnG,"Aashiq Tera","Happy Bhag Jayegi (Original Motion Picture Soundtrack)","Sohail Sen;Mudassar Aziz;Altamash Faridi",2016-07-28,294751,22,false,31d6qlakaopgb45appcbvby3loqa,2025-08-04T03:45:56Z,"bollywood,hindi pop,desi,sufi","Sony Music Entertainment India Pvt. Ltd.",0.46,0.885,4,-5.061,1,0.063,0.192,0,0.0847,0.627,114.936,4
spotify:track:3VctwbJLYLmHg2mEQpe5Jb,"Pooja & Patola","Pooja & Patola","Namar Gill",2013,250344,56,false,31d6qlakaopgb45appcbvby3loqa,2025-08-05T03:18:55Z,"haryanvi pop","Goyal Music",0.822,0.835,9,-5.141,1,0.0469,0.129,0,0.33,0.903,115.984,4
spotify:track:0QEqlOxOYO2AiO4fckwtV2,"Baghtoy Rikshawala Ga Waat Mazhi Baghatoy Rikshawala","Wat Mazi Baghatoy Rikshavala","Reshma Sonawane",2021-09-20,226491,6,false,31d6qlakaopgb45appcbvby3loqa,2025-08-05T03:22:41Z,"marathi pop","Ultra Media & Entertainment Pvt. Ltd.",0.609,0.887,11,-2.448,1,0.183,0.2,0,0.131,0.819,79.734,4
spotify:track:2rU33n6Fhd6G1MzYhUj6C5,"Lut Gaye","Mumbai Saga","Jubin Nautiyal;Emraan Hashmi",2021-03-19,228031,62,false,31d6qlakaopgb45appcbvby3loqa,2025-08-06T18:03:42Z,"bhajan,hindi pop,bollywood,devotional","T-Series",0.638,0.785,10,-2.612,1,0.044,0.185,0,0.245,0.515,91.101,4
spotify:track:1jSITyxOyMX0MMG5DDau4w,"Lift Karadey","Kabhi To Nazar Milao... Jhankar Beats","Adnan Sami",2001-06-14,247786,46,false,31d6qlakaopgb45appcbvby3loqa,2025-08-06T18:18:53Z,"sufi,qawwali,desi pop,ghazal,bollywood,telugu pop,tollywood","Magnasound",0.804,0.859,0,-11.891,1,0.108,0.0724,0.00000293,0.0426,0.73,91.989,4
spotify:track:6udC4b4jOSnHb9ItnXgKLR,"Saibo","Shor in the City (Original Motion Picture Soundtrack)","Sachin-Jigar;Shreya Ghoshal;Tochi Raina",2011-03-28,195253,65,false,31d6qlakaopgb45appcbvby3loqa,2025-08-06T18:23:16Z,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,kannada pop,marathi pop,bangla pop,sufi","Sony Music Entertainment India Pvt. Ltd.",0.619,0.429,2,-7.867,1,0.028,0.738,0.0000135,0.136,0.545,90.058,4
spotify:track:52HEmNCNvewyByx7xofF0T,"Mera Deewanapan","Judaa 2","Amrinder Gill;Dr Zeus",2014-01-24,242573,68,false,31d6qlakaopgb45appcbvby3loqa,2025-08-07T02:38:30Z,"bhangra,punjabi pop,punjabi hip hop,desi,desi hip hop","Rhythm Boyz",0.84,0.892,3,-3.752,0,0.0457,0.0117,0,0.23,0.892,104.006,4
spotify:track:2BXZng8ZV3cgJu4qSZrd0i,"Jab Tum Chaho","Prem Ratan Dhan Payo","Mohammed Irfan;Darshan Raval;Palak Muchhal",2015-10-10,307748,47,false,31d6qlakaopgb45appcbvby3loqa,2025-08-08T14:03:10Z,"hindi pop,bollywood,gujarati garba,gujarati pop,desi pop,desi","T-Series",0.425,0.716,2,-7.6,1,0.0498,0.244,0.000299,0.0661,0.916,87.731,3
spotify:track:5H4rKylLnO8KrmdXTRhj5s,"Chaiyya Chaiyya","Dil Se (Original Motion Picture Soundtrack)","Sukhwinder Singh;Sapna Awasthi",1998-07-08,406848,66,false,31d6qlakaopgb45appcbvby3loqa,2025-08-08T17:10:43Z,"bollywood,desi,hindi pop","Ishtar Music Pvt. Ltd.",0.786,0.579,2,-14.913,1,0.142,0.186,0,0.118,0.481,90.012,4
spotify:track:1MbYpxr2x4f2B13OHLwQgw,"Don't Be Shy","Don't Be Shy","Rouge",2004-01-01,192253,51,false,31d6qlakaopgb45appcbvby3loqa,2025-08-09T04:46:13Z,"bhangra,desi pop,desi","Empire Music Ltd",0.762,0.655,2,-8.299,0,0.097,0.216,0.0000587,0.249,0.728,102.147,4
spotify:track:7IEww1rwWe1scos6rarOYh,"Awari","Ek Villain","Adnan Dhool;Momina Mustehsan;Rabi Ahmed",2014-05-28,320756,65,false,31d6qlakaopgb45appcbvby3loqa,2025-08-09T09:36:49Z,"qawwali,sufi,desi","T-Series",0.322,0.515,3,-6.908,0,0.0341,0.668,0.00000501,0.0907,0.16,149.912,3
spotify:track:0dQiyqHUpnMPmHtk535VAY,"Tennu Le","Jai Veeru","omer inayat",2009-02-05,308360,62,false,31d6qlakaopgb45appcbvby3loqa,2025-08-09T14:48:43Z,"","T-Series",0.768,0.873,9,-3.213,0,0.103,0.287,0.0000176,0.114,0.845,102.001,4
spotify:track:6qGCJLF0V7SuHTOOGUcDsv,"Shubhaarambh - From ""Kai Po Che""","Kai Po Che (Original Motion Picture Soundtrack)","Amit Trivedi;Shruti Pathak;Divya Kumar",2013-02-01,234093,61,false,31d6qlakaopgb45appcbvby3loqa,2025-08-09T14:48:53Z,"bollywood,hindi pop,gujarati garba,desi,gujarati pop","UTV",0.484,0.551,10,-6.6,1,0.0505,0.208,0,0.117,0.571,115.163,4
spotify:track:3wiKJ8i3Ixdrc3qxBFFbPM,"Dupatta Tera Nau Rang Da","Partner","Sonu Nigam;Kunal Ganjawala;Shreya Ghoshal;Suzi Q;Sajid-Wajid;Shabbir Ahmed",2007-06-12,303613,60,false,31d6qlakaopgb45appcbvby3loqa,2025-08-09T17:41:16Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop,bangla pop,bhajan,gujarati garba","T-Series",0.706,0.954,9,-5.112,1,0.046,0.0291,0.000246,0.2,0.714,134.97,4
spotify:track:3JiLQJmVW7d4O8AQDFB3oj,"Thodi Si Daaru","Thodi Si Daaru","AP Dhillon;Shreya Ghoshal",2025-07-17,180248,80,false,31d6qlakaopgb45appcbvby3loqa,2025-08-10T05:15:51Z,"punjabi hip hop,punjabi pop,desi,bhangra,desi hip hop,bollywood,hindi pop,kannada pop,marathi pop,bangla pop","AP Dhillon",0.772,0.714,0,-6.358,1,0.102,0.227,0,0.115,0.81,159.888,4
spotify:track:0PGU5mcLncBYE8yuVpSwqA,"Bye","Bye","Aditya Bhardwaj",2022-12-02,174285,67,false,31d6qlakaopgb45appcbvby3loqa,2025-08-11T12:59:25Z,"indian indie,hindi indie,desi pop","Warner Music India",0.571,0.814,6,-7.515,1,0.121,0.0433,0.0000873,0.0762,0.461,168.064,4
spotify:track:5DIt4eq2D6CZjX1s5jwrnP,"Tere Naal Nachna (From ""Nawabzaade"")","Tere Naal Nachna (From ""Nawabzaade"")","Badshah;Sunanda Sharma",2018-07-05,166614,62,false,31d6qlakaopgb45appcbvby3loqa,2025-08-12T03:23:28Z,"bollywood,desi,desi hip hop,hindi pop,hindi hip hop,desi pop,bhangra,punjabi pop","T-Series",0.912,0.677,0,-4.212,1,0.0713,0.193,0,0.0939,0.94,115.061,4
spotify:track:0UKa208Pf9GGD8T3W7NzC8,"Ding Dang","Munna Michael (Original Motion Picture Soundtrack)","Amit Mishra;Antara Mitra;Javed-Mohsin",2017-06-22,202566,2,false,31d6qlakaopgb45appcbvby3loqa,2025-08-12T03:24:33Z,"bollywood,hindi pop,desi,desi pop","Eros Now Music",0.817,0.762,6,-4.512,0,0.0473,0.0719,0.00000234,0.0401,0.542,113.038,4
spotify:track:3CEtybG3xh8q0WMwtn2c0h,"Kabhi Khushi Kabhie Gham - Sad Version -1","Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack)","Jatin-Lalit;Sonu Nigam",2001-11-28,112106,48,false,31d6qlakaopgb45appcbvby3loqa,2025-08-13T03:11:53Z,"bollywood,hindi pop,desi,kannada pop,sandalwood,marathi pop","Sony Music Entertainment India Pvt. Ltd.",0.331,0.398,1,-9.996,1,0.0325,0.768,0.000476,0.0931,0.227,79.924,4
spotify:track:56lHtVpvNxFSKewJKpeYc3,"Yaar Naa Miley","Kick","Yo Yo Honey Singh;Jasmine Sandlas",2014-07-07,243206,61,false,31d6qlakaopgb45appcbvby3loqa,2025-08-13T03:23:37Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,bhangra","T-Series",0.663,0.938,0,-2.894,0,0.0335,0.0102,0.00000901,0.75,0.551,127.988,4
spotify:track:0d1JQdBaeetUo8xAiKCT3C,"Tera Deedar Hua","Jannat 2 (Original Motion Picture Soundtrack)","Pritam;Anupam Amod;Rahat Fateh Ali Khan",2012-03-30,347573,67,false,31d6qlakaopgb45appcbvby3loqa,2025-08-13T12:38:21Z,"bollywood,hindi pop,desi,sufi,qawwali,ghazal","Sony Music Entertainment India Pvt. Ltd.",0.58,0.845,2,-3.465,1,0.0527,0.587,0,0.113,0.772,89.958,4
spotify:track:2TYxwTH2HhL6OLVkZlsDLV,"Jugraafiya - From ""Super 30""","Jugraafiya (From ""Super 30"")","Udit Narayan;Shreya Ghoshal",2019-06-15,274352,72,false,31d6qlakaopgb45appcbvby3loqa,2025-08-21T16:55:39Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Zee Music Company",0.477,0.591,7,-5.169,0,0.0593,0.69,0,0.103,0.58,184.763,3
spotify:track:6v4OWxDDulyvjWfRXPjA8Y,"Jutti Meri (Live)","Jutti Meri (Live)","Neha Bhasin",2020-03-16,208381,66,false,31d6qlakaopgb45appcbvby3loqa,2025-08-29T03:01:44Z,"bollywood","Neha Bhasin",0.642,0.513,2,-7.975,1,0.254,0.747,0,0.0744,0.914,75.207,4
spotify:track:7qi2RGLDPwx2aXfknysYLw,"Koyila","Koyila","Vijai Bulganin",2025-05-23,232666,68,false,31d6qlakaopgb45appcbvby3loqa,2025-09-01T03:06:32Z,"tollywood,telugu pop","Vijai Bulganin",0.655,0.931,11,-5.254,0,0.124,0.305,0.136,0.158,0.896,179.941,4
spotify:track:32DWojMZeZebVrfBkhAkKy,"Barso Re","Guru (Original Motion Picture Soundtrack)","A.R. Rahman;Shreya Ghoshal;Uday Mazumdar",2006-09-11,329600,63,false,31d6qlakaopgb45appcbvby3loqa,2025-09-06T14:00:28Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,kannada pop,marathi pop,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.879,0.487,0,-9.441,1,0.148,0.337,0.000284,0.0706,0.338,116.991,4
spotify:track:3B9CL5t32mM2SDdps2IhYM,"Guli Mata","Guli Mata","Saad Lamjarred;Shreya Ghoshal;Rajat Nagpal",2023-07-12,235574,63,false,31d6qlakaopgb45appcbvby3loqa,2025-09-10T16:06:32Z,"moroccan pop,khaleeji,raï,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,punjabi pop,indian indie","PlayDMF",0.589,0.749,8,-6.115,0,0.066,0.501,0.00000245,0.343,0.604,151.522,3
spotify:track:2Is7ElE0yrqns54eNSw4Jt,"Beqarar Karke Hamen Yun Na Jaiye","Baarishein, Chai Aur Hemant Kumar","Hemant Kumar",2023-07-12,189880,61,false,31d6qlakaopgb45appcbvby3loqa,2025-09-11T03:58:07Z,"bangla pop,ghazal","Saregama India Ltd",0.653,0.446,10,-11.823,0,0.0483,0.971,0.251,0.621,0.757,113.465,4
spotify:track:5J5Oam2frcy5zQnOCb3Cdr,"Udi Udi Jaye","Raees (Original Motion Picture Soundtrack)","Bhoomi Trivedi;Sukhwinder Singh;Karsan Sagathia",2017-01-24,260506,64,false,31d6qlakaopgb45appcbvby3loqa,2025-09-11T17:16:06Z,"gujarati garba,gujarati pop,bollywood,desi,hindi pop","Zee Music Company",0.507,0.752,2,-4.337,1,0.189,0.519,0,0.258,0.953,124.961,4
spotify:track:0MRg2bzlVhGQTi4ecu792k,"Vardaan","Vardaan","Ajey Nagar (CarryMinati);Wily Frenzy",2021-01-18,202105,55,false,31d6qlakaopgb45appcbvby3loqa,2025-09-14T05:10:52Z,"hindi hip hop,desi hip hop","CarryMinati",0.675,0.735,9,-10.894,0,0.381,0.136,0,0.152,0.139,95,4
spotify:track:5itw0WzsobhLXyxUuAj8OQ,"Dil To Pagal Hai","Dil To Pagal Hai","Uttam Singh;Lata Mangeshkar;Udit Narayan;Anand Bakshi",1997-08-27,336117,64,false,31d6qlakaopgb45appcbvby3loqa,2025-09-14T06:39:13Z,"bollywood,ghazal,hindi pop,bhajan,marathi pop,desi","YRF Music",0.752,0.67,6,-10.641,0,0.0465,0.306,0.000528,0.729,0.748,110.696,4
spotify:track:6wkHR8cU4INbp145hngbQO,"8 ASLE","UNDISPUTED","Sukha;Chani Nattan;Prodgk;Gurlez Akhtar",2023-11-17,161000,66,true,31d6qlakaopgb45appcbvby3loqa,2025-09-22T17:27:15Z,"punjabi hip hop,bhangra,punjabi pop,desi","SODHI MUSIC INC.",0.769,0.684,10,-6.113,0,0.148,0.0977,0,0.18,0.483,100.042,4
spotify:track:0zfvM9QMhsfhZAYTSMvlHh,"Poovai Poovai","Dookudu","Ramya NSK;Naveen Madhav",2011-08-18,257448,11,false,31d6qlakaopgb45appcbvby3loqa,2025-09-25T02:31:20Z,"tamil pop,telugu pop,tollywood,kollywood,tamil dance,kannada pop","Aditya Music",0.8,0.648,5,-9.649,1,0.0353,0.639,0.856,0.128,0.916,135.031,4
spotify:track:0pMACt1jSBlH8mKdaE1TSv,"Don't Even Text","Don't Even Text","Tsumyoki;gini",2025-08-28,179644,58,false,31d6qlakaopgb45appcbvby3loqa,2025-09-26T11:59:39Z,"desi hip hop,hindi hip hop,indian indie,hindi indie","Universal Music India Pvt. Ltd. (Gully Gang Records)",0.475,0.684,6,-7.501,1,0.152,0.489,0.00000155,0.144,0.41,171.032,3
spotify:track:0cYohCh24y1aMjJmcS9RBl,"For A Reason","P-POP CULTURE","Karan Aujla;Ikky",2025-08-22,180000,83,false,31d6qlakaopgb45appcbvby3loqa,2025-09-27T16:15:00Z,"punjabi pop,punjabi hip hop,bhangra,desi hip hop,desi","WM Canada",0.662,0.799,6,-4.173,0,0.0349,0.0931,0,0.202,0.964,89.989,4
spotify:track:1XwOA83wulFYtimOir6MUL,"AZUL","AZUL","Guru Randhawa;Gurjit Gill;Lavish Dhiman",2025-08-06,138177,75,false,31d6qlakaopgb45appcbvby3loqa,2025-09-27T16:25:34Z,"punjabi pop,bhangra,desi,bollywood,hindi pop,desi pop","Warner Music India",0.721,0.858,6,-5.063,0,0.266,0.234,0,0.24,0.568,95.015,4
